"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"ORF","Norfolk, VA","SDF","Louisville, KY",
"ORF","Norfolk, VA","RIC","Richmond, VA",
"ORF","Norfolk, VA","ORD","Chicago, IL",
"ORF","Norfolk, VA","IAD","Washington, DC",
"ORF","Norfolk, VA","ORD","Chicago, IL",
"ORF","Norfolk, VA","IAD","Washington, DC",
"ORF","Norfolk, VA","BWI","Baltimore, MD",
"ORF","Norfolk, VA","MDW","Chicago, IL",
"ORF","Norfolk, VA","MIA","Miami, FL",
"ORF","Norfolk, VA","ORD","Chicago, IL",
"ORF","Norfolk, VA","GRR","Grand Rapids, MI",
"ORF","Norfolk, VA","DFW","Dallas/Fort Worth, TX",
"ORF","Norfolk, VA","GSO","Greensboro/High Point, NC",
"ORF","Norfolk, VA","CLT","Charlotte, NC",
"ORF","Norfolk, VA","CLT","Charlotte, NC",
"ORF","Norfolk, VA","PHL","Philadelphia, PA",
"ORF","Norfolk, VA","DCA","Washington, DC",
"ORF","Norfolk, VA","ORD","Chicago, IL",
"ORF","Norfolk, VA","IAD","Washington, DC",
"ORF","Norfolk, VA","ORD","Chicago, IL",
"ORF","Norfolk, VA","MIA","Miami, FL",
"ORF","Norfolk, VA","EWR","Newark, NJ",
"ORF","Norfolk, VA","RDU","Raleigh/Durham, NC",
"ORF","Norfolk, VA","PHL","Philadelphia, PA",
"ORF","Norfolk, VA","ORD","Chicago, IL",
"ORF","Norfolk, VA","EWR","Newark, NJ",
"ORF","Norfolk, VA","IAD","Washington, DC",
"ORF","Norfolk, VA","MIA","Miami, FL",
"ORF","Norfolk, VA","DFW","Dallas/Fort Worth, TX",
"ORF","Norfolk, VA","MIA","Miami, FL",
"ORF","Norfolk, VA","CLT","Charlotte, NC",
"ORF","Norfolk, VA","DFW","Dallas/Fort Worth, TX",
"ORF","Norfolk, VA","CLT","Charlotte, NC",
"ORF","Norfolk, VA","CLT","Charlotte, NC",
"ORF","Norfolk, VA","DEN","Denver, CO",
"ORF","Norfolk, VA","MCO","Orlando, FL",
"ORF","Norfolk, VA","DEN","Denver, CO",
"ORF","Norfolk, VA","MCO","Orlando, FL",
"ORF","Norfolk, VA","MEO","Manteo, NC",
"ORF","Norfolk, VA","MEM","Memphis, TN",
"ORF","Norfolk, VA","MEM","Memphis, TN",
"ORF","Norfolk, VA","SFB","Sanford, FL",
"ORF","Norfolk, VA","PIE","St. Petersburg, FL",
"ORF","Norfolk, VA","SFB","Sanford, FL",
"ORF","Norfolk, VA","PIE","St. Petersburg, FL",
"ORF","Norfolk, VA","FLL","Fort Lauderdale, FL",
"ORF","Norfolk, VA","ORD","Chicago, IL",
"ORF","Norfolk, VA","DTW","Detroit, MI",
"ORF","Norfolk, VA","ACY","Atlantic City, NJ",
"ORF","Norfolk, VA","PWM","Portland, ME",
"ORI","Port Lions, AK","ADQ","Kodiak, AK",
"ORI","Port Lions, AK","KOZ","Ouzinkie, AK",
"ORI","Port Lions, AK","ADQ","Kodiak, AK",
"ORI","Port Lions, AK","KOZ","Ouzinkie, AK",
"ORI","Port Lions, AK","A43","Kodiak Island, AK",
"ORI","Port Lions, AK","ADQ","Kodiak, AK",
"ORI","Port Lions, AK","DGB","Danger Bay, AK",
"ORI","Port Lions, AK","ADQ","Kodiak, AK",
"ORI","Port Lions, AK","ADQ","Kodiak, AK",
"ORI","Port Lions, AK","KOZ","Ouzinkie, AK",
"ORI","Port Lions, AK","09A","Homer, AK",
"ORL","Orlando, FL","TN9","Sevierville, TN",
"ORV","Noorvik, AK","OTZ","Kotzebue, AK",
"ORV","Noorvik, AK","OTZ","Kotzebue, AK",
"ORV","Noorvik, AK","OTZ","Kotzebue, AK",
"ORV","Noorvik, AK","IAN","Kiana, AK",
"ORV","Noorvik, AK","OTZ","Kotzebue, AK",
"ORV","Noorvik, AK","OME","Nome, AK",
"ORV","Noorvik, AK","BKC","Buckland, AK",
"ORV","Noorvik, AK","OTZ","Kotzebue, AK",
"ORV","Noorvik, AK","WLK","Selawik, AK",
"ORV","Noorvik, AK","WTK","Noatak, AK",
"ORV","Noorvik, AK","OME","Nome, AK",
"ORV","Noorvik, AK","RDB","Red Dog, AK",
"ORV","Noorvik, AK","SHH","Shishmaref, AK",
"ORV","Noorvik, AK","IAN","Kiana, AK",
"OSC","Oscoda, MI","ANC","Anchorage, AK",
"OSC","Oscoda, MI","LAX","Los Angeles, CA",
"OSC","Oscoda, MI","OSC","Oscoda, MI",
"OTH","North Bend/Coos Bay, OR","HWD","Hayward, CA",
"OTH","North Bend/Coos Bay, OR","RBG","Roseburg, OR",
"OTH","North Bend/Coos Bay, OR","SLE","Salem, OR",
"OTH","North Bend/Coos Bay, OR","RBG","Roseburg, OR",
"OTH","North Bend/Coos Bay, OR","SLE","Salem, OR",
"OTH","North Bend/Coos Bay, OR","SFO","San Francisco, CA",
"OTH","North Bend/Coos Bay, OR","SFO","San Francisco, CA",
"OTZ","Kotzebue, AK","ANC","Anchorage, AK",
"OTZ","Kotzebue, AK","ANC","Anchorage, AK",
"OTZ","Kotzebue, AK","FAI","Fairbanks, AK",
"OTZ","Kotzebue, AK","ADQ","Kodiak, AK",
"OTZ","Kotzebue, AK","ANC","Anchorage, AK",
"OTZ","Kotzebue, AK","WLK","Selawik, AK",
"OTZ","Kotzebue, AK","IAN","Kiana, AK",
"OTZ","Kotzebue, AK","WTK","Noatak, AK",
"OTZ","Kotzebue, AK","SHG","Shungnak, AK",
"OTZ","Kotzebue, AK","ABL","Ambler, AK",
"OTZ","Kotzebue, AK","WLK","Selawik, AK",
"OTZ","Kotzebue, AK","BKC","Buckland, AK",
"OTZ","Kotzebue, AK","PHO","Point Hope, AK",
"OTZ","Kotzebue, AK","IAN","Kiana, AK",
"OTZ","Kotzebue, AK","KVL","Kivalina, AK",
"OTZ","Kotzebue, AK","DRG","Deering, AK",
"OTZ","Kotzebue, AK","OBU","Kobuk, AK",
"OTZ","Kotzebue, AK","WTK","Noatak, AK",
"OTZ","Kotzebue, AK","ORV","Noorvik, AK",
"OTZ","Kotzebue, AK","SHG","Shungnak, AK",
"OTZ","Kotzebue, AK","SCC","Deadhorse, AK",
"OTZ","Kotzebue, AK","FAI","Fairbanks, AK",
"OTZ","Kotzebue, AK","OME","Nome, AK",
"OTZ","Kotzebue, AK","ANC","Anchorage, AK",
"OTZ","Kotzebue, AK","FAI","Fairbanks, AK",
"OTZ","Kotzebue, AK","LUR","Cape Lisburne, AK",
"OTZ","Kotzebue, AK","PHO","Point Hope, AK",
"OTZ","Kotzebue, AK","PHO","Point Hope, AK",
"OTZ","Kotzebue, AK","PIZ","Point Lay, AK",
"OTZ","Kotzebue, AK","TNC","Tin City, AK",
"OTZ","Kotzebue, AK","BKC","Buckland, AK",
"OTZ","Kotzebue, AK","SCC","Deadhorse, AK",
"OTZ","Kotzebue, AK","OME","Nome, AK",
"OTZ","Kotzebue, AK","ANC","Anchorage, AK",
"OTZ","Kotzebue, AK","SCC","Deadhorse, AK",
"OTZ","Kotzebue, AK","ABL","Ambler, AK",
"OTZ","Kotzebue, AK","BKC","Buckland, AK",
"OTZ","Kotzebue, AK","KVL","Kivalina, AK",
"OTZ","Kotzebue, AK","PHO","Point Hope, AK",
"OTZ","Kotzebue, AK","OTZ","Kotzebue, AK",
"OTZ","Kotzebue, AK","WLK","Selawik, AK",
"OTZ","Kotzebue, AK","OBU","Kobuk, AK",
"OTZ","Kotzebue, AK","SHG","Shungnak, AK",
"OTZ","Kotzebue, AK","WTK","Noatak, AK",
"OTZ","Kotzebue, AK","DRG","Deering, AK",
"OTZ","Kotzebue, AK","OME","Nome, AK",
"OTZ","Kotzebue, AK","ORV","Noorvik, AK",
"OTZ","Kotzebue, AK","SHH","Shishmaref, AK",
"OTZ","Kotzebue, AK","IAN","Kiana, AK",
"OTZ","Kotzebue, AK","ABL","Ambler, AK",
"OTZ","Kotzebue, AK","BKC","Buckland, AK",
"OTZ","Kotzebue, AK","KVL","Kivalina, AK",
"OTZ","Kotzebue, AK","PHO","Point Hope, AK",
"OTZ","Kotzebue, AK","OTZ","Kotzebue, AK",
"OTZ","Kotzebue, AK","WLK","Selawik, AK",
"OTZ","Kotzebue, AK","SHG","Shungnak, AK",
"OTZ","Kotzebue, AK","OME","Nome, AK",
"OTZ","Kotzebue, AK","ORV","Noorvik, AK",
"OTZ","Kotzebue, AK","IAN","Kiana, AK",
"OTZ","Kotzebue, AK","OME","Nome, AK",
"OTZ","Kotzebue, AK","PHO","Point Hope, AK",
"OTZ","Kotzebue, AK","WLK","Selawik, AK",
"OTZ","Kotzebue, AK","SHG","Shungnak, AK",
"OTZ","Kotzebue, AK","ORV","Noorvik, AK",
"OTZ","Kotzebue, AK","ABL","Ambler, AK",
"OTZ","Kotzebue, AK","BKC","Buckland, AK",
"OTZ","Kotzebue, AK","KVL","Kivalina, AK",
"OTZ","Kotzebue, AK","OTZ","Kotzebue, AK",
"OTZ","Kotzebue, AK","WLK","Selawik, AK",
"OTZ","Kotzebue, AK","WTK","Noatak, AK",
"OTZ","Kotzebue, AK","RDB","Red Dog, AK",
"OTZ","Kotzebue, AK","BKC","Buckland, AK",
"OTZ","Kotzebue, AK","OME","Nome, AK",
"OTZ","Kotzebue, AK","PIZ","Point Lay, AK",
"OTZ","Kotzebue, AK","CDL","Candle, AK",
"OTZ","Kotzebue, AK","OTZ","Kotzebue, AK",
"OTZ","Kotzebue, AK","OME","Nome, AK",
"OTZ","Kotzebue, AK","ANC","Anchorage, AK",
"OTZ","Kotzebue, AK","ANC","Anchorage, AK",
"OTZ","Kotzebue, AK","BKC","Buckland, AK",
"OTZ","Kotzebue, AK","PHO","Point Hope, AK",
"OWB","Owensboro, KY","STL","St. Louis, MO",
"OWB","Owensboro, KY","BNA","Nashville, TN",
"OWB","Owensboro, KY","SFB","Sanford, FL",
"OWB","Owensboro, KY","SFB","Sanford, FL",
"OWD","Norwood, MA","EWB","New Bedford/Fall River, MA",
"OWD","Norwood, MA","EWR","Newark, NJ",
"OWD","Norwood, MA","HTO","East Hampton, NY",
"OWD","Norwood, MA","ACK","Nantucket, MA",
"OXC","Waterbury, CT","MVY","Martha's Vineyard, MA",
"OXC","Waterbury, CT","HTO","East Hampton, NY",
"OXC","Waterbury, CT","BBX","Blue Bell, PA",
"OXC","Waterbury, CT","TEB","Teterboro, NJ",
"PA5","West Chester, PA","TEB","Teterboro, NJ",
"PA8","Collegeville, PA","TEB","Teterboro, NJ",
"PA8","Collegeville, PA","JRA","New York, NY",
"PAE","Everett, WA","PSP","Palm Springs, CA",
"PAE","Everett, WA","LAS","Las Vegas, NV",
"PAE","Everett, WA","PDX","Portland, OR",
"PAE","Everett, WA","LAX","Los Angeles, CA",
"PAE","Everett, WA","PHX","Phoenix, AZ",
"PAE","Everett, WA","IAB","Wichita, KS",
"PAE","Everett, WA","MIA","Miami, FL",
"PAE","Everett, WA","CHS","Charleston, SC",
"PAE","Everett, WA","BOI","Boise, ID",
"PAE","Everett, WA","DEN","Denver, CO",
"PAH","Paducah, KY","ORD","Chicago, IL",
"PAO","Palo Alto, CA","HHR","Hawthorne, CA",
"PAO","Palo Alto, CA","HHR","Hawthorne, CA",
"PAO","Palo Alto, CA","VNY","Van Nuys, CA",
"PBG","Plattsburgh, NY","IAG","Niagara Falls, NY",
"PBG","Plattsburgh, NY","SFB","Sanford, FL",
"PBG","Plattsburgh, NY","PIE","St. Petersburg, FL",
"PBG","Plattsburgh, NY","BGR","Bangor, ME",
"PBG","Plattsburgh, NY","SFB","Sanford, FL",
"PBG","Plattsburgh, NY","PIE","St. Petersburg, FL",
"PBG","Plattsburgh, NY","BGR","Bangor, ME",
"PBG","Plattsburgh, NY","IAD","Washington, DC",
"PBI","West Palm Beach/Palm Beach, FL","ATL","Atlanta, GA",
"PBI","West Palm Beach/Palm Beach, FL","ATL","Atlanta, GA",
"PBI","West Palm Beach/Palm Beach, FL","LGA","New York, NY",
"PBI","West Palm Beach/Palm Beach, FL","ATL","Atlanta, GA",
"PBI","West Palm Beach/Palm Beach, FL","TLH","Tallahassee, FL",
"PBI","West Palm Beach/Palm Beach, FL","ATL","Atlanta, GA",
"PBI","West Palm Beach/Palm Beach, FL","DCA","Washington, DC",
"PBI","West Palm Beach/Palm Beach, FL","JFK","New York, NY",
"PBI","West Palm Beach/Palm Beach, FL","LGA","New York, NY",
"PBI","West Palm Beach/Palm Beach, FL","FLL","Fort Lauderdale, FL",
"PBI","West Palm Beach/Palm Beach, FL","BOS","Boston, MA",
"PBI","West Palm Beach/Palm Beach, FL","JFK","New York, NY",
"PBI","West Palm Beach/Palm Beach, FL","EWR","Newark, NJ",
"PBI","West Palm Beach/Palm Beach, FL","PHL","Philadelphia, PA",
"PBI","West Palm Beach/Palm Beach, FL","PVD","Providence, RI",
"PBI","West Palm Beach/Palm Beach, FL","BDL","Hartford, CT",
"PBI","West Palm Beach/Palm Beach, FL","FLL","Fort Lauderdale, FL",
"PBI","West Palm Beach/Palm Beach, FL","HPN","White Plains, NY",
"PBI","West Palm Beach/Palm Beach, FL","BOS","Boston, MA",
"PBI","West Palm Beach/Palm Beach, FL","JFK","New York, NY",
"PBI","West Palm Beach/Palm Beach, FL","SDF","Louisville, KY",
"PBI","West Palm Beach/Palm Beach, FL","MIA","Miami, FL",
"PBI","West Palm Beach/Palm Beach, FL","SAT","San Antonio, TX",
"PBI","West Palm Beach/Palm Beach, FL","JAX","Jacksonville, FL",
"PBI","West Palm Beach/Palm Beach, FL","RFD","Rockford, IL",
"PBI","West Palm Beach/Palm Beach, FL","DFW","Dallas/Fort Worth, TX",
"PBI","West Palm Beach/Palm Beach, FL","FLL","Fort Lauderdale, FL",
"PBI","West Palm Beach/Palm Beach, FL","SDF","Louisville, KY",
"PBI","West Palm Beach/Palm Beach, FL","MCO","Orlando, FL",
"PBI","West Palm Beach/Palm Beach, FL","CAE","Columbia, SC",
"PBI","West Palm Beach/Palm Beach, FL","SDF","Louisville, KY",
"PBI","West Palm Beach/Palm Beach, FL","MCO","Orlando, FL",
"PBI","West Palm Beach/Palm Beach, FL","EWR","Newark, NJ",
"PBI","West Palm Beach/Palm Beach, FL","HPN","White Plains, NY",
"PBI","West Palm Beach/Palm Beach, FL","TEB","Teterboro, NJ",
"PBI","West Palm Beach/Palm Beach, FL","BCT","Boca Raton, FL",
"PBI","West Palm Beach/Palm Beach, FL","MQY","Smyrna, TN",
"PBI","West Palm Beach/Palm Beach, FL","BWI","Baltimore, MD",
"PBI","West Palm Beach/Palm Beach, FL","CLT","Charlotte, NC",
"PBI","West Palm Beach/Palm Beach, FL","PHL","Philadelphia, PA",
"PBI","West Palm Beach/Palm Beach, FL","MIA","Miami, FL",
"PBI","West Palm Beach/Palm Beach, FL","MIA","Miami, FL",
"PBI","West Palm Beach/Palm Beach, FL","MIA","Miami, FL",
"PBI","West Palm Beach/Palm Beach, FL","EWR","Newark, NJ",
"PBI","West Palm Beach/Palm Beach, FL","EWR","Newark, NJ",
"PBI","West Palm Beach/Palm Beach, FL","TEB","Teterboro, NJ",
"PBI","West Palm Beach/Palm Beach, FL","DCA","Washington, DC",
"PBI","West Palm Beach/Palm Beach, FL","CLD","Carlsbad, CA",
"PBI","West Palm Beach/Palm Beach, FL","HPN","White Plains, NY",
"PBI","West Palm Beach/Palm Beach, FL","OPF","Miami, FL",
"PBI","West Palm Beach/Palm Beach, FL","GPT","Gulfport/Biloxi, MS",
"PBI","West Palm Beach/Palm Beach, FL","HTS","Ashland, WV",
"PBI","West Palm Beach/Palm Beach, FL","RIC","Richmond, VA",
"PBI","West Palm Beach/Palm Beach, FL","EWR","Newark, NJ",
"PBI","West Palm Beach/Palm Beach, FL","EWR","Newark, NJ",
"PBI","West Palm Beach/Palm Beach, FL","IAD","Washington, DC",
"PBI","West Palm Beach/Palm Beach, FL","MIA","Miami, FL",
"PBI","West Palm Beach/Palm Beach, FL","CLT","Charlotte, NC",
"PBI","West Palm Beach/Palm Beach, FL","DFW","Dallas/Fort Worth, TX",
"PBI","West Palm Beach/Palm Beach, FL","ORD","Chicago, IL",
"PBI","West Palm Beach/Palm Beach, FL","CLT","Charlotte, NC",
"PBI","West Palm Beach/Palm Beach, FL","PHL","Philadelphia, PA",
"PBI","West Palm Beach/Palm Beach, FL","MIA","Miami, FL",
"PBI","West Palm Beach/Palm Beach, FL","CLT","Charlotte, NC",
"PBI","West Palm Beach/Palm Beach, FL","PHL","Philadelphia, PA",
"PBI","West Palm Beach/Palm Beach, FL","ISP","Islip, NY",
"PBI","West Palm Beach/Palm Beach, FL","TTN","Trenton, NJ",
"PBI","West Palm Beach/Palm Beach, FL","PHL","Philadelphia, PA",
"PBI","West Palm Beach/Palm Beach, FL","ISP","Islip, NY",
"PBI","West Palm Beach/Palm Beach, FL","TTN","Trenton, NJ",
"PBI","West Palm Beach/Palm Beach, FL","MEM","Memphis, TN",
"PBI","West Palm Beach/Palm Beach, FL","CVG","Cincinnati, OH",
"PBI","West Palm Beach/Palm Beach, FL","PIT","Pittsburgh, PA",
"PBI","West Palm Beach/Palm Beach, FL","CVG","Cincinnati, OH",
"PBI","West Palm Beach/Palm Beach, FL","AVL","Asheville, NC",
"PBI","West Palm Beach/Palm Beach, FL","IND","Indianapolis, IN",
"PBI","West Palm Beach/Palm Beach, FL","SAV","Savannah, GA",
"PBI","West Palm Beach/Palm Beach, FL","USA","Concord, NC",
"PBI","West Palm Beach/Palm Beach, FL","FLL","Fort Lauderdale, FL",
"PBI","West Palm Beach/Palm Beach, FL","FLL","Fort Lauderdale, FL",
"PDB","Pedro Bay, AK","ILI","Iliamna, AK",
"PDB","Pedro Bay, AK","KNK","Kokhanok, AK",
"PDB","Pedro Bay, AK","ILI","Iliamna, AK",
"PDB","Pedro Bay, AK","ILI","Iliamna, AK",
"PDB","Pedro Bay, AK","KNK","Kokhanok, AK",
"PDK","Atlanta, GA","IAD","Washington, DC",
"PDK","Atlanta, GA","FLL","Fort Lauderdale, FL",
"PDK","Atlanta, GA","OPF","Miami, FL",
"PDK","Atlanta, GA","KY5","Madisonville, KY",
"PDK","Atlanta, GA","VNY","Van Nuys, CA",
"PDT","Pendleton, OR","PDX","Portland, OR",
"PDT","Pendleton, OR","GEG","Spokane, WA",
"PDT","Pendleton, OR","LGD","La Grande, OR",
"PDT","Pendleton, OR","GEG","Spokane, WA",
"PDT","Pendleton, OR","LGD","La Grande, OR",
"PDX","Portland, OR","DTW","Detroit, MI",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","MSP","Minneapolis, MN",
"PDX","Portland, OR","ATL","Atlanta, GA",
"PDX","Portland, OR","JFK","New York, NY",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","MSP","Minneapolis, MN",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","DTW","Detroit, MI",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","MSP","Minneapolis, MN",
"PDX","Portland, OR","ATL","Atlanta, GA",
"PDX","Portland, OR","JFK","New York, NY",
"PDX","Portland, OR","PDT","Pendleton, OR",
"PDX","Portland, OR","RDM","Bend/Redmond, OR",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","BFI","Seattle, WA",
"PDX","Portland, OR","GEG","Spokane, WA",
"PDX","Portland, OR","DFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","SDF","Louisville, KY",
"PDX","Portland, OR","ANC","Anchorage, AK",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","GEG","Spokane, WA",
"PDX","Portland, OR","RNO","Reno, NV",
"PDX","Portland, OR","RFD","Rockford, IL",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","SNA","Santa Ana, CA",
"PDX","Portland, OR","SDF","Louisville, KY",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","SDF","Louisville, KY",
"PDX","Portland, OR","ANC","Anchorage, AK",
"PDX","Portland, OR","SDF","Louisville, KY",
"PDX","Portland, OR","SBA","Santa Barbara, CA",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","SMF","Sacramento, CA",
"PDX","Portland, OR","STS","Santa Rosa, CA",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","SAN","San Diego, CA",
"PDX","Portland, OR","GEG","Spokane, WA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","RNO","Reno, NV",
"PDX","Portland, OR","ABQ","Albuquerque, NM",
"PDX","Portland, OR","BIL","Billings, MT",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","SJC","San Jose, CA",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","SNA","Santa Ana, CA",
"PDX","Portland, OR","MCI","Kansas City, MO",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","SAN","San Diego, CA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","ANC","Anchorage, AK",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","PSP","Palm Springs, CA",
"PDX","Portland, OR","SAN","San Diego, CA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","SAN","San Diego, CA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","DFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","ANC","Anchorage, AK",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","PSP","Palm Springs, CA",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","SAN","San Diego, CA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","DFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","ANC","Anchorage, AK",
"PDX","Portland, OR","MCO","Orlando, FL",
"PDX","Portland, OR","BOI","Boise, ID",
"PDX","Portland, OR","SMF","Sacramento, CA",
"PDX","Portland, OR","GEG","Spokane, WA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","RNO","Reno, NV",
"PDX","Portland, OR","RDM","Bend/Redmond, OR",
"PDX","Portland, OR","BIL","Billings, MT",
"PDX","Portland, OR","BZN","Bozeman, MT",
"PDX","Portland, OR","FCA","Kalispell, MT",
"PDX","Portland, OR","MFR","Medford, OR",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","IAH","Houston, TX",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","IAH","Houston, TX",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","SMF","Sacramento, CA",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","SJC","San Jose, CA",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","MDW","Chicago, IL",
"PDX","Portland, OR","CVG","Cincinnati, OH",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","BWI","Baltimore, MD",
"PDX","Portland, OR","PDX","Portland, OR",
"PDX","Portland, OR","RFD","Rockford, IL",
"PDX","Portland, OR","ILN","Wilmington, OH",
"PDX","Portland, OR","RIV","Riverside, CA",
"PDX","Portland, OR","HHR","Hawthorne, CA",
"PDX","Portland, OR","TPA","Tampa, FL",
"PDX","Portland, OR","RFD","Rockford, IL",
"PDX","Portland, OR","LAL","Lakeland, FL",
"PDX","Portland, OR","SCK","Stockton, CA",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","IAH","Houston, TX",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","HNL","Honolulu, HI",
"PDX","Portland, OR","SMF","Sacramento, CA",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","OAK","Oakland, CA",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","MDW","Chicago, IL",
"PDX","Portland, OR","MSP","Minneapolis, MN",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","BFI","Seattle, WA",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","CLT","Charlotte, NC",
"PDX","Portland, OR","DFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","CLT","Charlotte, NC",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","PDX","Portland, OR",
"PDX","Portland, OR","RDM","Bend/Redmond, OR",
"PDX","Portland, OR","MFR","Medford, OR",
"PDX","Portland, OR","OTH","North Bend/Coos Bay, OR",
"PDX","Portland, OR","RBG","Roseburg, OR",
"PDX","Portland, OR","LMT","Klamath Falls, OR",
"PDX","Portland, OR","ONP","Newport, OR",
"PDX","Portland, OR","MFR","Medford, OR",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","RDM","Bend/Redmond, OR",
"PDX","Portland, OR","MFR","Medford, OR",
"PDX","Portland, OR","OTH","North Bend/Coos Bay, OR",
"PDX","Portland, OR","RBG","Roseburg, OR",
"PDX","Portland, OR","LMT","Klamath Falls, OR",
"PDX","Portland, OR","ONP","Newport, OR",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","OAK","Oakland, CA",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","IND","Indianapolis, IN",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","MFR","Medford, OR",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","IND","Indianapolis, IN",
"PDX","Portland, OR","BOI","Boise, ID",
"PDX","Portland, OR","SBA","Santa Barbara, CA",
